MONTH,BRK_CDE,TRAN_CDE,TRAN_ORG_SOURCE,DESIG_CDE,ACC_TYP_CDE,SETT_TYP_CDE,CLNT_TYP,INSTR_TYP,INCL_LINES,REC_CNT
201611,13,BE,BDDLSUPD,N/A,C ,C,O,E,N,1898
201611,13,BE,BDDLSUPD,N/A,C ,C,O,E,Y,4014
201611,13,BE,BDDLSUPD,N/A,C ,N,I,E,N,1
201611,13,BE,BDDLSUPD,N/A,C ,N,I,E,Y,1
201611,13,BE,BDDLSUPD,N/A,C ,N,O,E,N,4
201611,13,BE,BDDLSUPD,N/A,C ,N,O,E,Y,4
201611,13,BE,BDDLSUPD,N/A,DA,S,O,E,N,79
201611,13,BE,BDDLSUPD,N/A,DA,S,O,E,Y,807
201611,13,BE,BDDLSUPD,N/A,EN,S,O,E,N,2427
201611,13,BE,BDDLSUPD,N/A,EN,S,O,E,Y,14391
201611,13,BE,BDDLSUPD,N/A,PT,S,O,E,N,48
201611,13,BE,BDDLSUPD,N/A,PT,S,O,E,Y,63
201611,13,BE,BDDLSUPD,N/A,S ,S,O,E,N,50
201611,13,BE,BDDLSUPD,N/A,S ,S,O,E,Y,119
201611,13,BE,BDRTMDLS,N/A,C ,C,I,E,N,424
201611,13,BE,BDRTMDLS,N/A,C ,C,I,E,Y,1082
201611,13,BE,BDRTMDLS,N/A,C ,C,O,E,N,195
201611,13,BE,BDRTMDLS,N/A,C ,C,O,E,Y,821
201611,13,BE,BDRTMDLS,N/A,C ,N,I,E,N,5
201611,13,BE,BDRTMDLS,N/A,C ,N,I,E,Y,14
201611,13,BE,BDRTMDLS,N/A,C ,N,O,E,N,29
201611,13,BE,BDRTMDLS,N/A,C ,N,O,E,Y,48
201611,13,BE,BDRTMDLS,N/A,DA,S,O,E,N,46
201611,13,BE,BDRTMDLS,N/A,DA,S,O,E,Y,1056
201611,13,BE,BDRTMDLS,N/A,PT,S,O,E,N,54
201611,13,BE,BDRTMDLS,N/A,PT,S,O,E,Y,263
201611,13,BE,BDRTMDLS,N/A,S ,S,O,E,N,15
201611,13,BE,BDRTMDLS,N/A,S ,S,O,E,Y,34
201611,13,BG,BDBMEUPD,N/A,B ,C,O,G,N,65
201611,13,BG,BDBMEUPD,N/A,C ,C,O,G,N,2587
201611,13,BG,BDBMEUPD,N/A,D ,S,O,G,N,15
201611,13,BG,BDBMEUPD,N/A,GC,S,O,G,N,4542
201611,13,BG,BDBMEUPD,N/A,S ,S,O,G,N,2651
201611,13,BP,BDDLPRE ,N/A,C ,C,I,E,N,106
201611,13,BP,BDDLPRE ,N/A,C ,C,I,E,Y,106
201611,13,BP,BDDLPRE ,N/A,C ,C,O,E,N,95
201611,13,BP,BDDLPRE ,N/A,C ,C,O,E,Y,95
201611,13,BP,BDDLPRE ,N/A,DA,S,O,E,N,132
201611,13,BP,BDDLPRE ,N/A,DA,S,O,E,Y,132
201611,13,BP,BDDLPRE ,N/A,S ,S,O,E,N,71
201611,13,BP,BDDLPRE ,N/A,S ,S,O,E,Y,71
201611,13,BP,BDRTMDL3,N/A,C ,C,I,E,N,15
201611,13,BP,BDRTMDL3,N/A,C ,C,I,E,Y,15
201611,13,BP,BDRTMDL3,N/A,C ,C,O,E,N,1
201611,13,BP,BDRTMDL3,N/A,C ,C,O,E,Y,1
201611,13,BP,BDRTMDL3,N/A,DA,S,O,E,N,9
201611,13,BP,BDRTMDL3,N/A,DA,S,O,E,Y,16
201611,13,BR,BDDLADJ ,N/A,C ,C,I,E,N,59
201611,13,BR,BDDLADJ ,N/A,C ,C,I,E,Y,61
201611,13,BR,BDDLADJ ,N/A,C ,C,O,E,N,6
201611,13,BR,BDDLADJ ,N/A,C ,C,O,E,Y,7
201611,13,BR,BDDLADJ ,N/A,DA,S,O,E,N,18
201611,13,BR,BDDLADJ ,N/A,DA,S,O,E,Y,22
201611,13,BR,BDDLADJ ,N/A,S ,S,O,E,N,8
201611,13,BR,BDDLADJ ,N/A,S ,S,O,E,Y,8
201611,13,BX,BDBMEUPD,N/A,B ,C,O,G,N,65
201611,13,BX,BDBMEUPD,N/A,C ,C,O,G,N,711
201611,13,CP,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,156
201611,13,CP,BDCSHPA ,  ,N/A,N/A,N/A,N/A,N,969
201611,13,CP,BDCSHPA ,  ,C ,C,I,N/A,N,101
201611,13,CP,BDCSHPA ,  ,C ,C,O,N/A,N,276
201611,13,CP,BDCSHPA ,  ,CB,C,O,N/A,N,20
201611,13,CP,BDCSHPA ,  ,GC,S,O,N/A,N,8
201611,13,CP,BDCSHPA ,  ,RS,S,O,N/A,N,4
201611,13,CP,BDCSHPT ,  ,N/A,N/A,N/A,N/A,N,2403
201611,13,CP,BDCSHPT ,  ,C ,C,I,N/A,N,1569
201611,13,CP,BDCSHPT ,  ,C ,C,O,N/A,N,834
201611,13,CP,BDCSHPT ,FI,N/A,N/A,N/A,N/A,N,37
201611,13,CP,BDCSHPT ,FI,C ,C,O,N/A,N,37
201611,13,CP,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,80
201611,13,CP,BDFININS,  ,N/A,N/A,N/A,N/A,N,128
201611,13,CP,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,552
201611,13,CP,BDFINUPD,  ,C ,C,I,N/A,N,2
201611,13,CP,BDFINUPD,  ,C ,C,O,N/A,N,6
201611,13,CP,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,899
201611,13,CP,BDSFSTL ,  ,EN,S,O,N/A,N,899
201611,13,CP,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,116
201611,13,CR,BDBNKOV ,  ,N/A,N/A,N/A,N/A,N,156
201611,13,CR,BDCSHRA ,  ,N/A,N/A,N/A,N/A,N,1426
201611,13,CR,BDCSHRA ,  ,B ,C,O,N/A,N,1
201611,13,CR,BDCSHRA ,  ,C ,C,I,N/A,N,647
201611,13,CR,BDCSHRA ,  ,C ,C,O,N/A,N,348
201611,13,CR,BDCSHRA ,  ,CB,C,O,N/A,N,31
201611,13,CR,BDCSHRA ,  ,GC,S,O,N/A,N,15
201611,13,CR,BDCSHRA ,  ,QD,S,O,N/A,N,2
201611,13,CR,BDELREJ ,  ,N/A,N/A,N/A,N/A,N,4
201611,13,CR,BDELREJ ,  ,C ,C,I,N/A,N,3
201611,13,CR,BDELREJ ,  ,C ,C,O,N/A,N,1
201611,13,CR,BDFININS,  ,N/A,N/A,N/A,N/A,N,70
201611,13,CR,BDFINJST,  ,N/A,N/A,N/A,N/A,N,2
201611,13,CR,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,46
201611,13,CR,BDSFSTL ,  ,N/A,N/A,N/A,N/A,N,1188
201611,13,CR,BDSFSTL ,  ,EN,S,O,N/A,N,1188
201611,13,CR,BDSWEEPP,  ,N/A,N/A,N/A,N/A,N,58
201611,13,CR,BDSWEEPU,  ,N/A,N/A,N/A,N/A,N,100
201611,13,DB,BDSCRRTS,N/A,B ,C,O,G,N,2
201611,13,DB,BDSCRRTS,N/A,C ,C,I,E,N,5492
201611,13,DB,BDSCRRTS,N/A,C ,C,I,G,N,1
201611,13,DB,BDSCRRTS,N/A,C ,C,O,E,N,3694
201611,13,DB,BDSCRRTS,N/A,C ,C,O,G,N,4379
201611,13,DB,BDSCRRTS,N/A,C ,N,I,E,N,7
201611,13,DB,BDSCRRTS,N/A,C ,N,O,E,N,54
201611,13,DB,BDSCRRTS,N/A,CL,S,O,E,N,1
201611,13,DB,BDSCRRTS,N/A,D ,S,O,G,N,11
201611,13,DB,BDSCRRTS,N/A,GC,S,O,G,N,84
201611,13,DB,BDSCRRTS,N/A,OB,S,O,E,N,203
201611,13,DB,BDSCRRTS,N/A,OB,S,O,G,N,71
201611,13,DB,BDSCRRTS,N/A,OB,S,O,T,N,2
201611,13,DB,BDSCRRTS,N/A,S ,S,O,E,N,1
201611,13,DB,BDSCRRTS,N/A,S ,S,O,G,N,728
201611,13,DB,BDSTKCON,N/A,S ,S,O,E,N,16
201611,13,DC,BDAUTCTA,N/A,B ,C,O,G,N,130
201611,13,DC,BDAUTCTA,N/A,C ,C,I,E,N,200
201611,13,DC,BDAUTCTA,N/A,C ,C,O,E,N,36
201611,13,DC,BDAUTCTA,N/A,C ,C,O,G,N,1422
201611,13,DC,BDAUTCTA,N/A,DA,S,O,E,N,308
201611,13,DC,BDAUTCTA,N/A,OB,S,O,E,N,26
201611,13,DC,BDAUTCTA,N/A,OB,S,O,G,N,28
201611,13,DC,BDAUTCTA,N/A,OB,S,O,T,N,2
201611,13,DC,BDAUTCTA,N/A,PT,S,O,E,N,106
201611,13,DC,BDAUTCTA,N/A,S ,S,O,E,N,154
201611,13,DC,BDAUTCTA,N/A,S ,S,O,G,N,3186
201611,13,DC,BDAUTCTX,N/A,C ,C,I,E,N,2
201611,13,DC,BDCTACT ,N/A,C ,C,O,G,N,24
201611,13,DC,BDCTACT ,N/A,D ,S,O,G,N,8
201611,13,DC,BDCTACT ,N/A,OB,S,O,E,N,288
201611,13,DC,BDCTACT ,N/A,OB,S,O,G,N,56
201611,13,DC,BDCTACT ,N/A,S ,S,O,E,N,2
201611,13,DC,BDCTACT ,N/A,S ,S,O,G,N,954
201611,13,DC,BDMANCT ,N/A,C ,C,O,G,N,3762
201611,13,DC,BDMANCT ,N/A,D ,S,O,G,N,26
201611,13,DC,BDMANCT ,N/A,DA,S,O,E,N,130
201611,13,DC,BDMANCT ,N/A,GC,S,O,G,N,24
201611,13,DC,BDMANCT ,N/A,OB,S,O,G,N,14
201611,13,DC,BDMANCT ,N/A,S ,S,O,G,N,45
201611,13,DC,BDMANCTX,N/A,C ,C,O,G,N,86
201611,13,DE,BDDLSRTS,N/A,C ,C,I,E,N,1170
201611,13,DE,BDDLSRTS,N/A,C ,C,O,E,N,626
201611,13,DE,BDDLSRTS,N/A,CL,S,O,E,N,1
201611,13,DE,BDDLSRTS,N/A,N ,S,O,E,N,12
201611,13,DF,BDFREED2,N/A,C ,C,I,E,N,22
201611,13,DF,BDFREED2,N/A,C ,C,O,E,N,7
201611,13,DF,BDFREEDL,N/A,C ,C,I,E,N,896
201611,13,DF,BDFREEDL,N/A,C ,C,O,E,N,779
201611,13,DF,BDSCRRTS,N/A,C ,C,O,G,N,1
201611,13,DF,BDSCRRTS,N/A,S ,S,O,G,N,2
201611,13,DF,BDSTKCON,N/A,DA,S,O,E,N,4
201611,13,DF,BDSTKCON,N/A,S ,S,O,E,N,80
201611,13,DJ,BDREINC ,N/A,C ,C,I,E,N,2
201611,13,DJ,BDREINM ,N/A,C ,C,O,G,N,86
201611,13,DL,BDSCRAL ,N/A,C ,C,O,T,N,1
201611,13,DL,BDSCRAL ,N/A,GC,S,O,G,N,60
201611,13,DL,BDSTLCP ,N/A,C ,C,I,E,N,2378
201611,13,DL,BDSTLCP ,N/A,C ,C,O,E,N,1813
201611,13,DL,BDSTLCUB,N/A,C ,C,I,E,N,1182
201611,13,DL,BDSTLCUB,N/A,C ,C,O,E,N,629
201611,13,DL,BDSTLCUB,N/A,CL,S,O,E,N,1
201611,13,DL,BDSTLCUO,N/A,C ,C,I,E,N,5
201611,13,DL,BDSTLCUO,N/A,C ,C,O,E,N,5
201611,13,DM,BDSTLCP ,N/A,N ,S,O,E,N,1083
201611,13,DM,BDSTLCUB,N/A,N ,S,O,E,N,10
201611,13,DM,BDSTLCUO,N/A,N ,S,O,E,N,4
201611,13,DM,BDSTLNOS,N/A,N ,S,O,E,N,1309
201611,13,DM,BDSTLON ,N/A,N ,S,O,E,N,2
201611,13,DN,BDBRKNET,N/A,EN,S,O,E,N,2067
201611,13,DO,BDBRKNET,N/A,EN,S,O,E,N,7877
201611,13,DO,BDBRKNET,N/A,ES,S,O,E,N,160
201611,13,DP,BDBFREE ,N/A,C ,C,I,E,N,1287
201611,13,DP,BDBFREE ,N/A,C ,C,O,E,N,759
201611,13,DP,BDCSHAL ,N/A,C ,C,I,E,N,3
201611,13,DP,BDCSHAL ,N/A,C ,C,O,E,N,4
201611,13,DQ,BDDLGOP ,N/A,C ,C,I,G,N,1
201611,13,DQ,BDDLGOP ,N/A,C ,C,I,G,Y,1
201611,13,DQ,BDDLGOP ,N/A,C ,C,O,G,N,19
201611,13,DQ,BDDLGOP ,N/A,C ,C,O,G,Y,19
201611,13,DQ,BDDLGOP ,N/A,D ,S,O,G,N,11
201611,13,DQ,BDDLGOP ,N/A,D ,S,O,G,Y,11
201611,13,DQ,BDDLGOP ,N/A,GC,S,O,G,N,18
201611,13,DQ,BDDLGOP ,N/A,GC,S,O,G,Y,18
201611,13,DQ,BDDLGOP ,N/A,OB,S,O,G,N,85
201611,13,DQ,BDDLGOP ,N/A,OB,S,O,G,Y,85
201611,13,DQ,BDDLGOP ,N/A,S ,S,O,G,N,36
201611,13,DQ,BDDLGOP ,N/A,S ,S,O,G,Y,36
201611,13,DQ,BDDLXOP ,N/A,C ,C,I,E,N,100
201611,13,DQ,BDDLXOP ,N/A,C ,C,I,E,Y,100
201611,13,DQ,BDDLXOP ,N/A,C ,C,O,E,N,74
201611,13,DQ,BDDLXOP ,N/A,C ,C,O,E,Y,74
201611,13,DQ,BDDLXOP ,N/A,C ,C,O,T,N,2
201611,13,DQ,BDDLXOP ,N/A,C ,C,O,T,Y,2
201611,13,DQ,BDDLXOP ,N/A,CL,S,O,E,N,1
201611,13,DQ,BDDLXOP ,N/A,CL,S,O,E,Y,1
201611,13,DQ,BDDLXOP ,N/A,OB,S,O,E,N,203
201611,13,DQ,BDDLXOP ,N/A,OB,S,O,E,Y,203
201611,13,DQ,BDDLXOP ,N/A,OB,S,O,T,N,2
201611,13,DQ,BDDLXOP ,N/A,OB,S,O,T,Y,2
201611,13,DQ,BDDLXOP ,N/A,S ,S,O,E,N,28
201611,13,DQ,BDDLXOP ,N/A,S ,S,O,E,Y,28
201611,13,DS,BDUSXIN ,N/A,GC,S,O,G,N,42
201611,13,DT,BDMANCT ,N/A,C ,C,I,G,N,1
201611,13,DT,BDMANCT ,N/A,C ,C,O,T,N,1
201611,13,DT,BDSTLCP ,N/A,C ,C,O,E,N,48
201611,13,DT,BDSTLCUB,N/A,C ,C,I,E,N,55
201611,13,DT,BDSTLCUB,N/A,C ,C,O,E,N,46
201611,13,DT,BDSTLCUO,N/A,C ,C,O,E,N,3
201611,13,DT,BDSTLNOS,N/A,C ,C,I,E,N,1930
201611,13,DT,BDSTLNOS,N/A,C ,C,O,E,N,1225
201611,13,DT,BDSTLON ,N/A,C ,C,O,E,N,1
201611,13,DT,BDSTLON ,N/A,CL,S,O,E,N,1
201611,13,DU,BDDLRCA ,N/A,C ,C,I,E,N,1
201611,13,DU,BDDLRCA ,N/A,C ,C,O,E,N,3
201611,13,DV,BDDLVAL ,N/A,S ,S,O,G,N,2065
201611,13,DZ,BDSTKVAL,N/A,S ,S,O,E,N,1
201611,13,E1,SWTSW62 ,N/A,C ,C,I,E,N,4
201611,13,E1,SWTSW62 ,N/A,C ,C,O,E,N,5
201611,13,E1,SWTSW62 ,N/A,N ,S,O,E,N,9
201611,13,E2,SWTSW62 ,N/A,C ,C,I,E,N,24
201611,13,E2,SWTSW62 ,N/A,C ,C,O,E,N,3
201611,13,E2,SWTSW62 ,N/A,N ,S,O,E,N,27
201611,13,ER,BDCCSUB ,N/A,EN,S,O,E,N,130
201611,13,ES,BDSFSTL ,N/A,C ,N,I,E,N,10
201611,13,ES,BDSFSTL ,N/A,C ,N,O,E,N,70
201611,13,ES,BDSFSTL ,N/A,EN,S,O,E,N,2087
201611,13,ES,BDSFSTL ,N/A,ES,S,O,E,N,80
201611,13,ES,BDSFSTL ,N/A,N ,S,O,E,N,1959
201611,13,EU,BDCCSUB ,N/A,EN,S,O,E,N,476
201611,13,EU,BDCCSUBS,N/A,EN,S,O,E,N,4750
201611,13,EU,BDNCSUB ,N/A,EN,S,O,E,N,52
201611,13,EU,BDNCSUB ,N/A,ES,S,O,E,N,52
201611,13,EU,BDNCSUBS,N/A,EN,S,O,E,N,9
201611,13,EU,BDNCSUBS,N/A,ES,S,O,E,N,9
201611,13,GX,BDBMECST,N/A,C ,C,O,G,N,1874
201611,13,GX,BDBMECST,N/A,D ,S,O,G,N,7
201611,13,GX,BDBMECST,N/A,GC,S,O,G,N,1881
201611,13,I1,SWTSW62 ,N/A,C ,C,I,E,N,96
201611,13,I1,SWTSW62 ,N/A,C ,C,O,E,N,198
201611,13,I2,SWTSW62 ,N/A,C ,C,I,E,N,158
201611,13,I2,SWTSW62 ,N/A,C ,C,O,E,N,136
201611,13,J ,BDACBAL ,??,B ,C,O,N/A,N,4
201611,13,J ,BDACBAL ,??,C ,C,I,N/A,N,3615
201611,13,J ,BDACBAL ,??,C ,C,O,N/A,N,1948
201611,13,J ,BDACBAL ,WA,C ,C,I,N/A,N,1775
201611,13,J ,BDACBAL ,WA,C ,C,O,N/A,N,898
201611,13,J ,BDAUTOXF,  ,N/A,N/A,N/A,N/A,N,142
201611,13,J ,BDAUTOXF,  ,DA,S,O,N/A,N,36
201611,13,J ,BDAUTOXF,  ,S ,S,O,N/A,N,106
201611,13,J ,BDFINBAT,  ,N/A,N/A,N/A,N/A,N,843
201611,13,J ,BDFINBAT,MF,N/A,N/A,N/A,N/A,N,432
201611,13,J ,BDFINBAT,MF,C ,C,I,N/A,N,2933
201611,13,J ,BDFINBAT,MF,C ,C,O,N/A,N,2111
201611,13,J ,BDFINBAT,VM,C ,C,I,N/A,N,2933
201611,13,J ,BDFINBAT,VM,C ,C,O,N/A,N,2111
201611,13,J ,BDFININT,IN,N/A,N/A,N/A,N/A,N,41
201611,13,J ,BDFININT,IN,C ,C,I,N/A,N,6198
201611,13,J ,BDFININT,IN,C ,C,O,N/A,N,2875
201611,13,J ,BDFININT,IN,D ,S,O,N/A,N,2
201611,13,J ,BDFININT,IO,N/A,N/A,N/A,N/A,N,1
201611,13,J ,BDFININT,IO,C ,C,I,N/A,N,69
201611,13,J ,BDFININT,IO,C ,C,O,N/A,N,88
201611,13,J ,BDFININT,TG,N/A,N/A,N/A,N/A,N,54
201611,13,J ,BDFININT,TN,C ,C,I,N/A,N,124
201611,13,J ,BDFININT,TN,C ,C,O,N/A,N,33
201611,13,J ,BDFININT,TN,D ,S,O,N/A,N,1
201611,13,J ,BDFININT,TR,C ,C,I,N/A,N,6066
201611,13,J ,BDFININT,TR,C ,C,O,N/A,N,2833
201611,13,J ,BDFININT,TR,D ,S,O,N/A,N,1
201611,13,J ,BDFININT,TV,N/A,N/A,N/A,N/A,N,70
201611,13,J ,BDFININT,TV,C ,C,I,N/A,N,6065
201611,13,J ,BDFININT,TV,C ,C,O,N/A,N,2832
201611,13,J ,BDFININT,TV,D ,S,O,N/A,N,1
201611,13,J ,BDFINMMF,IM,N/A,N/A,N/A,N/A,N,14
201611,13,J ,BDFINMMF,IM,C ,C,I,N/A,N,5044
201611,13,J ,BDFINMMF,IM,C ,C,O,N/A,N,2609
201611,13,J ,BDFINMMF,IM,C ,N,I,N/A,N,1
201611,13,J ,BDFINMMF,IM,D ,S,O,N/A,N,7
201611,13,J ,BDFINMMF,MG,N/A,N/A,N/A,N/A,N,10
201611,13,J ,BDFINMMF,MG,C ,C,I,N/A,N,2140
201611,13,J ,BDFINMMF,MG,C ,C,O,N/A,N,964
201611,13,J ,BDFINMMF,MG,D ,S,O,N/A,N,6
201611,13,J ,BDFINMMF,MN,C ,C,I,N/A,N,3
201611,13,J ,BDFINMMF,MN,C ,C,O,N/A,N,2
201611,13,J ,BDFINMMF,MR,C ,C,I,N/A,N,2137
201611,13,J ,BDFINMMF,MR,C ,C,O,N/A,N,962
201611,13,J ,BDFINMMF,MR,D ,S,O,N/A,N,6
201611,13,J ,BDFINMMF,MV,N/A,N/A,N/A,N/A,N,16
201611,13,J ,BDFINMMF,MV,C ,C,I,N/A,N,2112
201611,13,J ,BDFINMMF,MV,C ,C,O,N/A,N,947
201611,13,J ,BDFINMMF,MV,D ,S,O,N/A,N,5
201611,13,J ,BDFINRTS,DF,N/A,N/A,N/A,N/A,N,8
201611,13,J ,BDFINRTS,DF,C ,C,I,N/A,N,710
201611,13,J ,BDFINRTS,DF,C ,C,O,N/A,N,366
201611,13,J ,BDFINRTS,DV,N/A,N/A,N/A,N/A,N,26
201611,13,J ,BDFINRTS,DV,C ,C,I,N/A,N,3516
201611,13,J ,BDFINRTS,DV,C ,C,O,N/A,N,1762
201611,13,J ,BDFINRTS,FD,N/A,N/A,N/A,N/A,N,17
201611,13,J ,BDFINRTS,FD,C ,C,I,N/A,N,1802
201611,13,J ,BDFINRTS,FD,C ,C,O,N/A,N,1276
201611,13,J ,BDFINRTS,FX,N/A,N/A,N/A,N/A,N,3
201611,13,J ,BDFINRTS,FX,C ,C,I,N/A,N,1771
201611,13,J ,BDFINRTS,FX,C ,C,O,N/A,N,1269
201611,13,J ,BDFINRTS,IT,N/A,N/A,N/A,N/A,N,3
201611,13,J ,BDFINRTS,IT,C ,C,I,N/A,N,22
201611,13,J ,BDFINRTS,IT,C ,C,O,N/A,N,6
201611,13,J ,BDFINRTS,LX,N/A,N/A,N/A,N/A,N,5
201611,13,J ,BDFINRTS,LX,C ,C,I,N/A,N,59
201611,13,J ,BDFINRTS,LX,C ,C,O,N/A,N,14
201611,13,J ,BDFINRTS,OF,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDFINRTS,OF,C ,C,I,N/A,N,704
201611,13,J ,BDFINRTS,OF,C ,C,O,N/A,N,241
201611,13,J ,BDFINRTS,PX,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDFINRTS,PX,C ,C,I,N/A,N,289
201611,13,J ,BDFINRTS,PX,C ,C,O,N/A,N,74
201611,13,J ,BDFINRTS,RF,N/A,N/A,N/A,N/A,N,3
201611,13,J ,BDFINRTS,RF,C ,C,I,N/A,N,32
201611,13,J ,BDFINRTS,RF,C ,C,O,N/A,N,6
201611,13,J ,BDFINRTS,RP,N/A,N/A,N/A,N/A,N,7
201611,13,J ,BDFINRTS,RP,C ,C,I,N/A,N,565
201611,13,J ,BDFINRTS,RP,C ,C,O,N/A,N,154
201611,13,J ,BDFINRTS,RR,N/A,N/A,N/A,N/A,N,17
201611,13,J ,BDFINRTS,RR,C ,C,I,N/A,N,1439
201611,13,J ,BDFINRTS,RR,C ,C,O,N/A,N,725
201611,13,J ,BDFINRTS,RT,C ,C,I,N/A,N,44
201611,13,J ,BDFINRTS,RT,C ,C,O,N/A,N,13
201611,13,J ,BDFINRTS,RT,RS,S,O,N/A,N,1
201611,13,J ,BDFINRTS,RX,N/A,N/A,N/A,N/A,N,3
201611,13,J ,BDFINRTS,RX,C ,C,I,N/A,N,20
201611,13,J ,BDFINRTS,TX,N/A,N/A,N/A,N/A,N,17
201611,13,J ,BDFINRTS,TX,C ,C,I,N/A,N,3503
201611,13,J ,BDFINRTS,TX,C ,C,O,N/A,N,958
201611,13,J ,BDFINUPD,  ,N/A,N/A,N/A,N/A,N,62
201611,13,J ,BDFINUPD,  ,C ,C,O,N/A,N,2
201611,13,J ,BDFINUPD,  ,GC,S,O,N/A,N,23
201611,13,J ,BDFINUPD,AC,C ,C,I,N/A,N,10
201611,13,J ,BDFINUPD,AC,C ,C,O,N/A,N,1
201611,13,J ,BDFINUPD,AP,C ,C,I,N/A,N,8
201611,13,J ,BDFINUPD,AP,C ,C,O,N/A,N,2
201611,13,J ,BDFINUPD,AR,C ,C,I,N/A,N,9
201611,13,J ,BDFINUPD,CP,C ,C,O,N/A,N,1
201611,13,J ,BDFINUPD,CR,C ,C,I,N/A,N,17
201611,13,J ,BDFINUPD,IX,C ,C,I,N/A,N,8
201611,13,J ,BDFINUPD,IX,C ,C,O,N/A,N,2
201611,13,J ,BDFINUPD,SD,C ,C,I,N/A,N,1
201611,13,J ,BDFINUPD,SL,B ,C,O,N/A,N,1
201611,13,J ,BDFINUPD,SL,C ,C,I,N/A,N,1
201611,13,J ,BDJNLUA ,  ,N/A,N/A,N/A,N/A,N,2052
201611,13,J ,BDJNLUA ,  ,C ,C,I,N/A,N,3
201611,13,J ,BDJNLUA ,  ,C ,C,O,N/A,N,8
201611,13,J ,BDJNLUA ,  ,CB,C,O,N/A,N,6
201611,13,J ,BDJNLUA ,  ,D ,S,O,N/A,N,5
201611,13,J ,BDJNLUA ,  ,GC,S,O,N/A,N,25
201611,13,J ,BDJNLUA ,  ,QD,S,O,N/A,N,3
201611,13,J ,BDJNLUA ,AC,C ,C,I,N/A,N,145
201611,13,J ,BDJNLUA ,AC,C ,C,O,N/A,N,125
201611,13,J ,BDJNLUA ,AF,C ,C,I,N/A,N,15
201611,13,J ,BDJNLUA ,AF,C ,C,O,N/A,N,8
201611,13,J ,BDJNLUA ,AP,C ,C,I,N/A,N,54
201611,13,J ,BDJNLUA ,AP,C ,C,O,N/A,N,49
201611,13,J ,BDJNLUA ,AP,D ,S,O,N/A,N,2
201611,13,J ,BDJNLUA ,AR,N/A,N/A,N/A,N/A,N,1
201611,13,J ,BDJNLUA ,AR,C ,C,I,N/A,N,57
201611,13,J ,BDJNLUA ,AR,C ,C,O,N/A,N,47
201611,13,J ,BDJNLUA ,CN,C ,C,I,N/A,N,28
201611,13,J ,BDJNLUA ,CN,C ,C,O,N/A,N,1
201611,13,J ,BDJNLUA ,CP,C ,C,O,N/A,N,1
201611,13,J ,BDJNLUA ,CR,C ,C,I,N/A,N,100
201611,13,J ,BDJNLUA ,DF,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDJNLUA ,DF,C ,C,I,N/A,N,58
201611,13,J ,BDJNLUA ,DF,C ,C,O,N/A,N,42
201611,13,J ,BDJNLUA ,DV,C ,C,I,N/A,N,5
201611,13,J ,BDJNLUA ,DV,C ,C,O,N/A,N,1
201611,13,J ,BDJNLUA ,FD,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDJNLUA ,FD,C ,C,I,N/A,N,55
201611,13,J ,BDJNLUA ,FD,C ,C,O,N/A,N,41
201611,13,J ,BDJNLUA ,FI,N/A,N/A,N/A,N/A,N,652
201611,13,J ,BDJNLUA ,FI,C ,C,I,N/A,N,2
201611,13,J ,BDJNLUA ,FI,C ,C,O,N/A,N,222
201611,13,J ,BDJNLUA ,GD,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDJNLUA ,GD,C ,C,I,N/A,N,1
201611,13,J ,BDJNLUA ,GD,C ,C,O,N/A,N,1
201611,13,J ,BDJNLUA ,GD,D ,S,O,N/A,N,3
201611,13,J ,BDJNLUA ,GD,GC,S,O,N/A,N,2
201611,13,J ,BDJNLUA ,IA,C ,C,I,N/A,N,5
201611,13,J ,BDJNLUA ,IA,C ,C,O,N/A,N,5
201611,13,J ,BDJNLUA ,IC,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDJNLUA ,IT,C ,C,I,N/A,N,5
201611,13,J ,BDJNLUA ,IT,C ,C,O,N/A,N,1
201611,13,J ,BDJNLUA ,LX,N/A,N/A,N/A,N/A,N,2
201611,13,J ,BDJNLUA ,LX,C ,C,I,N/A,N,54
201611,13,J ,BDJNLUA ,LX,C ,C,O,N/A,N,23
201611,13,J ,BDJNLUA ,MF,C ,C,I,N/A,N,37
201611,13,J ,BDJNLUA ,MF,C ,C,O,N/A,N,24
201611,13,J ,BDJNLUA ,MV,N/A,N/A,N/A,N/A,N,16
201611,13,J ,BDJNLUA ,OF,N/A,N/A,N/A,N/A,N,1
201611,13,J ,BDJNLUA ,OF,C ,C,I,N/A,N,6
201611,13,J ,BDJNLUA ,OF,C ,C,O,N/A,N,3
201611,13,J ,BDJNLUA ,OP,C ,C,O,N/A,N,3
201611,13,J ,BDJNLUA ,PP,C ,C,I,N/A,N,65
201611,13,J ,BDJNLUA ,PP,C ,C,O,N/A,N,64
